tollgate_id,time_window,direction,volume
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,46.37, 8.37
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,42.69, -14.31
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,44.43, -0.57
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,48.90, -3.10
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,47.25, 8.25
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,45.08, 7.08
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,42.92, -7.08
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,45.47, 0.47
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,42.24, -12.76
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,44.41, 9.41
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,49.44, 1.44
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,47.07, 1.07
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,44.54, -14.46
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,42.18, -1.82
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,44.07, 0.07
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,41.20, 0.20
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,43.59, 1.59
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,49.69, -8.31
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,113.34, 20.34
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,110.63, -7.37
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,109.97, 3.97
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,104.85, -1.15
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,75.99, -3.01
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,66.87, 9.87
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,125.09, -11.91
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,117.40, -16.60
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,115.10, 4.10
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,114.65, 14.65
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,108.71, 1.71
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,82.89, -6.11
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,73.78, 5.78
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,127.92, -23.08
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,118.96, -2.04
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,116.73, 7.73
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,116.06, 2.06
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,110.48, 16.48
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,87.54, 1.54
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,78.68, -5.32
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,127.97, -7.03
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,119.11, 33.11
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,116.89, -4.11
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,115.95, -2.05
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,110.87, 3.87
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,90.68, 3.68
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,82.25, 2.25
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,126.83, -1.17
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,118.49, 10.49
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,116.24, 24.24
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,115.06, 9.06
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,110.45, -21.55
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,92.77, 12.77
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,84.88, -20.12
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,125.16, 9.16
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,117.45, 4.45
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,115.18, 4.18
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,113.79, -1.21
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,109.57, -6.43
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,94.14, -5.86
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,86.84, -9.16
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,123.30, 35.30
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,111.02, -8.98
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,114.08, -12.92
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,115.51, 11.51
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,101.72, 4.72
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,60.35, -19.65
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,49.33, 1.33
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,126.96, 4.96
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,113.78, -16.22
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,115.96, -12.04
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,118.39, -2.61
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,107.40, -9.60
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,72.79, -3.21
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,59.35, -1.65
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,125.82, 3.82
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,112.11, -3.89
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,113.47, -0.53
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,116.56, 10.56
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,108.53, 4.53
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,75.95, -20.05
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,64.48, 7.48
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,120.40, 12.40
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,106.03, 12.03
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,106.66, 3.66
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,110.06, -14.94
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,105.22, 0.22
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,80.31, 6.31
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,70.37, 4.37
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,110.38, -2.62
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,95.73, 5.73
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,95.77, -4.23
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,99.44, -8.56
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,97.87, 4.87
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,80.53, 0.53
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,73.31, 6.31
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,95.95, -5.05
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,82.18, 8.18
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,81.88, -9.12
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,85.68, 13.68
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,87.31, 4.31
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,78.61, -5.39
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,74.47, -3.53
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,78.44, -0.56
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,158.42, -39.58
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,155.89, 18.89
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,147.15, -15.85
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,147.82, -27.18
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,113.08, 1.08
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,83.10, -2.90
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,164.19, 0.19
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,160.66, 7.66
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,158.07, 6.07
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,150.33, -7.67
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,152.41, 0.41
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,119.34, -3.66
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,87.51, 0.51
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,162.02, -16.98
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,156.60, 31.60
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,154.38, 27.38
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,149.26, 6.26
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,150.08, 10.08
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,124.45, 16.45
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,91.84, 5.84
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,154.66, -14.34
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,149.00, -27.00
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,147.31, 2.31
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,144.94, 6.94
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,143.89, 3.89
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,127.16, -8.84
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,95.33, 1.33
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,145.16, 0.16
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,140.14, 10.14
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,138.95, -8.05
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,138.68, 6.68
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,136.09, -25.91
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,127.31, 11.31
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,97.68, 5.68
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,135.61, -24.39
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,131.58, 4.58
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,130.74, -9.26
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,131.75, 14.75
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,128.14, 12.14
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,125.40, 14.40
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,98.90, -4.10
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,127.23, 17.23
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,108.04, -10.96
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,107.66, -7.34
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,106.58, 19.58
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,95.00, -7.00
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,69.48, 0.48
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,56.36, -4.64
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,128.14, -45.86
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,123.17, 22.17
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,122.57, 7.57
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,118.86, -1.14
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,108.00, -6.00
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,72.69, 11.69
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,71.48, -9.52
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,142.41, 20.41
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,131.19, -4.81
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,131.68, 1.68
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,126.82, -7.18
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,113.45, -4.55
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,83.42, -12.58
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,74.61, 4.61
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,148.51, -15.49
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,129.29, 9.29
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,130.49, -8.51
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,124.80, 7.80
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,112.81, -10.19
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,85.14, 4.14
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,82.76, -11.24
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,143.46, -8.54
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,117.19, -18.81
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,119.30, 28.30
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,114.39, 4.39
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,105.60, -0.40
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,86.42, 2.42
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,83.87, 9.87
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,127.25, 14.25
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,97.64, -1.36
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,101.04, 3.04
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,98.44, 9.44
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,94.25, -6.75
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,82.87, 3.87
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,84.59, -2.41
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,103.08, -5.92
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,45.68, 5.68
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,39.56, 7.56
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,38.29, 0.29
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,54.60, -1.40
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,47.84, -1.16
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,50.26, 7.26
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,40.15, 8.15
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,39.82, -2.18
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,36.58, 7.58
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,36.73, -8.27
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,47.34, 7.34
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,42.16, -5.84
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,43.11, 6.11
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,33.98, -5.02
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,32.82, 9.82
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,31.80, -2.20
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,33.78, -1.22
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,41.77, -12.23
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,37.20, 7.20
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,36.47, -9.53
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,28.04, -0.96
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,26.24, -0.76
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,26.02, -0.98
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,29.33, 2.33
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,38.42, 0.42
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,33.73, 6.73
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,31.40, -12.60
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,23.03, 8.03
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,20.91, -2.09
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,20.61, 1.61
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,24.14, 8.14
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,36.35, -4.65
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,31.66, 8.66
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,27.91, -2.09
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,19.18, 1.18
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,17.00, 2.00
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,16.39, -14.61
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,19.24, 2.24
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,34.52, -5.48
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,30.62, 16.62
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,25.65, 3.65
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,16.40, 3.40
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,85.65, -7.35
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,92.13, 2.13
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,102.10, 13.10
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,117.63, 1.63
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,106.92, 32.92
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,106.47, -6.53
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,85.87, -22.13
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,114.08, 42.08
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,94.82, -13.18
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,121.11, 22.11
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,126.85, -22.15
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,103.36, -0.64
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,101.54, -3.46
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,117.75, 5.75
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,103.18, -30.82
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,100.75, -11.25
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,108.42, -4.58
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,116.16, -27.84
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,96.69, 8.69
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,92.94, -13.06
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,100.49, -33.51
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,84.55, 11.55
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,75.60, 12.60
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,92.02, 23.02
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,102.08, 28.08
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,84.26, 37.26
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,79.88, 2.88
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,80.25, 11.25
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,75.45, -8.55
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,63.95, -12.05
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,83.97, 14.97
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,93.88, 12.88
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,67.78, 21.78
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,63.45, -27.55
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,69.96, -14.04
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,68.38, 29.38
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,60.19, -12.81
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,77.92, 6.92
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,87.72, -10.28
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,51.35, -2.65
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,48.19, -0.81
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,61.38, -7.62
2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,77.26, 8.26
2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,69.59, -18.41
2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,75.00, -2.00
2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,81.44, -8.56
2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,69.03, 1.03
2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,62.16, -25.84
2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,77.07, 3.07
2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,73.41, 18.41
2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,68.89, 12.89
2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,72.85, 15.85
2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,74.66, -0.34
2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,65.38, 17.38
2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,59.60, 3.60
2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,71.04, 11.04
2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,66.81, -0.19
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,65.41, 1.41
2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,68.14, 2.14
2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,65.95, -7.05
2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,58.49, 10.49
2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,55.40, 1.40
2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,63.44, 2.44
2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,60.37, 1.37
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,61.10, -3.90
2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,63.29, 17.29
2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,57.09, -9.91
2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,48.57, 7.57
2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,48.27, -0.73
2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,56.34, 3.34
2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,55.46, 2.46
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,57.78, 3.78
2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,60.63, 25.63
2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,51.33, -15.67
2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,37.88, -1.12
2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,37.82, -7.18
2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,50.60, 5.60
2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,51.92, 5.92
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,55.85, -0.15
2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,60.79, 17.79
