tollgate_id,time_window,direction,volume
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,99.30, -16.70
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,85.12, -14.88
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,92.93, -3.07
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,118.85, 30.85
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,111.37, -8.63
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,113.96, -13.04
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,118.94, 14.94
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,105.13, 8.13
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,60.57, -19.43
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,50.20, 2.20
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,127.05, 5.05
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,113.45, -16.55
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,114.64, -13.36
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,120.75, -0.25
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,111.22, -5.78
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,67.24, -8.76
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,56.14, -4.86
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,124.90, 2.90
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,111.73, -4.27
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,111.86, -2.14
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,118.02, 12.02
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,112.56, 8.56
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,72.60, -23.40
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,61.03, 4.03
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,119.75, 11.75
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,106.87, 12.87
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,106.09, 3.09
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,112.20, -12.80
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,110.20, 5.20
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,76.62, 2.62
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,64.50, -1.50
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,112.31, -0.69
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,98.67, 8.67
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,98.33, -1.67
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,103.93, -4.07
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,105.32, 12.32
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,76.08, -3.92
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,65.64, -1.36
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,102.91, 1.91
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,88.88, 14.88
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,88.99, -2.01
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,94.08, 22.08
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,98.48, 15.48
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,73.41, -10.59
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,65.42, -12.58
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,92.46, 13.46
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,160.37, -37.63
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,156.63, 19.63
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,141.05, -21.95
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,154.02, -20.98
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,108.81, -3.19
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,91.11, 5.11
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,173.31, 9.31
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,162.84, 9.84
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,158.70, 6.70
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,144.14, -13.86
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,158.57, 6.57
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,116.77, -6.23
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,97.63, 10.63
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,173.27, -5.73
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,160.32, 35.32
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,156.38, 29.38
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,144.29, 1.29
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,158.15, 18.15
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,123.80, 15.80
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,102.87, 16.87
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,169.67, 0.67
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,154.50, -21.50
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,150.93, 5.93
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,141.58, 3.58
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,154.65, 14.65
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,128.58, -7.42
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,105.90, 11.90
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,163.49, 18.49
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,145.79, 15.79
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,142.95, -4.05
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,136.46, 4.46
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,148.90, -13.10
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,131.01, 15.01
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,106.60, 14.60
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,154.89, -5.11
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,135.58, 8.58
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,133.27, -6.73
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,129.73, 12.73
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,141.58, 25.58
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,131.84, 20.84
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,105.71, 2.71
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,144.99, 34.99
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,103.87, -15.13
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,101.26, -13.74
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,101.32, 14.32
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,98.73, -3.27
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,67.20, -1.80
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,65.98, 4.98
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,128.79, -45.21
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,114.25, 13.25
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,114.65, -0.35
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,115.87, -4.13
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,112.02, -1.98
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,78.11, 17.11
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,73.68, -7.32
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,140.10, 18.10
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,117.87, -18.13
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,120.47, -9.53
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,123.24, -10.76
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,120.34, 2.34
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,85.36, -10.64
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,77.80, 7.80
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,144.67, -19.33
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,114.84, -5.16
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,119.47, -19.53
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,123.94, 6.94
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,122.97, -0.03
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,88.71, 7.71
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,77.97, -16.03
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,142.18, -9.82
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,102.88, -33.12
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,112.22, 21.22
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,118.16, 8.16
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,119.92, 13.92
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,87.45, 3.45
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,73.28, -0.72
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,131.90, 18.90
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,86.56, -12.44
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,100.24, 2.24
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,107.37, 18.37
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,112.12, 11.12
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,82.59, 3.59
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,65.78, -21.22
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,116.40, 7.40
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,41.26, 1.26
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,33.39, 1.39
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,36.18, -1.82
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,56.46, 0.46
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,48.44, -0.56
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,47.73, 4.73
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,37.32, 5.32
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,34.24, -7.76
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,29.55, 0.55
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,32.62, -12.38
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,47.65, 7.65
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,40.90, -7.10
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,42.26, 5.26
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,32.10, -6.90
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,29.50, 6.50
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,25.97, -8.03
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,28.75, -6.25
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,41.20, -12.80
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,34.26, 4.26
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,38.61, -7.39
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,28.21, -0.79
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,26.05, -0.95
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,22.98, -4.02
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,25.42, -1.58
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,36.55, -1.45
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,29.12, 2.12
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,35.42, -8.58
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,25.21, 10.21
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,23.01, 0.01
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,22.22, 3.22
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,23.27, 7.27
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,31.95, -9.05
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,23.29, 0.29
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,32.82, 2.82
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,20.56, 2.56
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,20.51, 5.51
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,20.16, -10.84
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,21.34, 4.34
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,28.43, -11.57
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,20.89, 6.89
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,29.73, 7.73
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,19.21, 6.21
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,105.75, 12.75
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,103.76, 13.76
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,103.21, 14.21
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,77.37, -38.63
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,30.88, -43.12
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,88.60, -24.40
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,99.48, -8.52
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,112.94, 40.94
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,106.11, -1.89
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,107.83, 8.83
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,89.08, -59.92
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,38.85, -65.15
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,95.63, -9.37
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,109.51, -2.49
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,114.18, -19.82
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,106.97, -5.03
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,112.35, -0.65
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,99.81, -44.19
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,48.59, -39.41
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,100.35, -5.65
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,110.83, -23.17
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,74.21, 1.21
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,67.24, 4.24
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,78.80, 9.80
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,81.83, 7.83
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,46.09, -0.91
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,79.69, 2.69
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,66.40, -2.60
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,78.56, -5.44
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,68.80, -7.20
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,79.84, 10.84
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,67.81, -13.19
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,37.26, -8.74
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,50.85, -40.15
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,70.19, -13.81
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,75.38, 36.38
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,66.05, -6.95
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,81.43, 10.43
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,74.72, -23.28
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,41.50, -12.50
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,49.97, 0.97
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,67.40, -1.60
2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,79.83, 10.83
2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,70.12, -17.88
2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,76.47, -0.53
2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,81.67, -8.33
2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,62.52, -5.48
2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,65.32, -22.68
2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,76.68, 2.68
2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,77.51, 22.51
2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,70.58, 14.58
2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,75.18, 18.18
2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,79.13, 4.13
2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,57.11, 9.11
2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,63.84, 7.84
2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,72.70, 12.70
2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,72.97, 5.97
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,67.43, 3.43
2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,70.90, 4.90
2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,74.44, 1.44
2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,50.88, 2.88
2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,59.57, 5.57
2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,66.84, 5.84
2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,66.72, 7.72
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,61.20, -3.80
2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,63.88, 17.88
2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,67.43, 0.43
2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,43.53, 2.53
2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,52.44, 3.44
2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,59.31, 6.31
2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,58.00, 5.00
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,53.18, -0.82
2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,54.38, 19.38
2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,56.90, -10.10
2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,36.54, -2.46
2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,42.46, -2.54
2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,49.99, 4.99
2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,48.34, 2.34
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,43.35, -12.65
2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,42.88, -0.12
