tollgate_id,time_window,direction,volume
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,72.833
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,26.7987
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,67.9996
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,86.813
2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,56.2142
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,80.9378
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,26.9837
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,67.4282
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,72.5358
2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,58.8051
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,65.1314
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,24.7356
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,67.9842
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,57.0189
2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,46.4573
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,93.908
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,44.0855
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,105.387
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,147.629
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,113.948
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,101.099
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,49.2381
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,108.325
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,150.057
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,111.918
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,101.172
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,48.1545
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,119.75
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,148.654
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,112.127
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,111.689
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,45.6353
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,108.423
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,145.686
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,105.87
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,98.5652
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,48.3507
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,103.044
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,142.243
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,95.0834
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,91.9636
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,49.1393
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,88.33
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,120.531
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,77.2993
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,91.1996
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,36.6976
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,76.4492
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,105.165
2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,72.1907
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,100.205
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,26.8594
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,79.3738
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,110.745
2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,64.2712
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,98.4786
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,21.6369
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,79.4464
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,97.1143
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,66.1841
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,65.2446
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,19.9812
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,68.3337
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,82.6897
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,54.2857
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,69.4515
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,22.6324
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,68.1981
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,70.1588
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,55.8054
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,58.6366
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,21.1804
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,67.877
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,53.7489
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,44.1484
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,94.555
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,44.9931
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,103.913
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,145.8
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,101.72
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,101.545
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,50.0973
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,106.544
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,148.679
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,99.2563
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,101.51
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,48.5957
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,118.894
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,148.455
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,100.497
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,112.057
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,46.056
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,107.705
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,145.491
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,95.012
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,98.7509
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,49.0078
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,101.219
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,140.617
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,87.0987
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,92.4031
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,49.8047
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,87.382
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,121.817
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,70.0244
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,103.774
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,35.8047
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,76.3225
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,115.387
2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,76.3342
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,115.563
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,26.3921
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,81.3715
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,116.404
2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,72.05
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,110.066
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,21.8337
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,80.5037
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,101.599
2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,67.82
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,75.4467
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,21.0927
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,67.9988
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,90.0981
2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,56.1375
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,80.0829
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,22.0601
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,70.2229
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,73.134
2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,58.9783
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,67.3121
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,20.9794
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,70.0161
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,65.0842
2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,46.5735
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,92.481
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,47.6398
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,105.727
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,145.946
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,94.7844
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,99.028
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,52.0841
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,108.715
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,148.761
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,93.2459
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,98.724
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,51.1117
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,120.263
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,147.269
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,94.4799
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,109.66
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,48.298
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,108.811
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,145.674
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,89.816
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,96.5936
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,51.6916
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,103.399
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,140.854
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,83.2885
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,90.4269
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,52.0692
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,88.654
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,121.533
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,66.4371
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,111.193
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,51.9574
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,80.5248
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,147.297
2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,84.0234
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,117.93
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,44.146
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,87.7956
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,129.798
2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,81.3766
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,117.825
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,37.5901
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,88.0223
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,115.813
2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,68.8686
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,80.3517
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,33.9033
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,70.8088
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,102.872
2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,55.4792
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,84.8636
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,32.4471
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,73.5069
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,93.642
2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,60.7143
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,70.6121
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,29.8617
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,71.8413
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,81.6395
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,45.7109
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,84.974
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,41.0747
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,94.4057
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,133.705
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,74.9744
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,92.666
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,46.6365
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,96.891
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,137.788
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,75.9986
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,92.186
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,44.897
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,107.75
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,139.803
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,77.5702
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,103.217
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,41.6493
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,97.857
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,146.726
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,75.318
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,91.5275
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,44.2854
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,92.663
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,136.033
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,73.3214
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,83.9073
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,45.542
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,78.653
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,125.816
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,56.8774
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,88.6442
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,43.0553
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,65.8428
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,101.302
2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,67.6518
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,98.9505
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,35.8312
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,71.5716
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,104.56
2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,67.0164
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,97.6952
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,32.2616
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,70.0589
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,97.9721
2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,50.194
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,68.5628
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,28.6749
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,57.6079
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,79.3612
2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,40.6314
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,69.3066
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,28.0525
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,61.5061
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,69.5943
2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,46.4224
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,60.7215
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,27.1321
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,54.8685
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,64.3882
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,33.6908
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,79.094
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,40.0151
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,94.8804
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,126.173
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,67.6765
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,86.009
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,45.4698
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,97.024
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,131.157
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,67.9172
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,85.76
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,44.8484
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,107.768
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,135.111
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,69.7385
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,97.2435
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,41.4273
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,98.296
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,147.308
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,67.872
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,86.4631
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,43.8945
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,92.818
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,132.324
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,67.4172
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,78.0172
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,44.9033
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,79.162
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,127.872
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,51.8165
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,98.6235
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,54.4335
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,80.0951
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,107.653
2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,64.2135
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,106.768
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,43.6383
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,86.8711
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,104.663
2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,63.7488
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,104.124
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,40.9707
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,84.1722
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,102.532
2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,46.2722
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,75.4462
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,36.5393
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,66.648
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,81.1075
2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,37.3076
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,77.687
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,37.137
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,74.1918
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,71.5657
2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,44.1026
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,66.0186
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,32.716
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,67.1275
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,72.2828
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,31.6607
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,102.755
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,50.7799
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,119.442
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,158.183
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,123.207
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,107.564
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,55.1915
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,123.126
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,159.84
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,119.749
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,107.618
