tollgate_id,time_window,direction,volume
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,113.76, 6.76
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,88.20, 1.20
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,77.13, -2.87
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,127.51, -0.49
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,118.78, 10.78
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,116.85, 24.85
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,115.64, 9.64
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,111.81, -20.19
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,91.11, 11.11
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,80.55, -24.45
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,123.21, 7.21
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,115.43, 2.43
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,113.54, 2.54
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,111.98, -3.02
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,108.83, -7.17
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,92.81, -7.19
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,83.11, -12.89
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,118.60, 30.60
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,111.56, -8.44
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,113.60, -13.40
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,114.98, 10.98
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,103.27, 6.27
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,66.11, -13.89
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,46.94, -1.06
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,122.93, 0.93
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,114.66, -15.34
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,115.56, -12.44
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,116.05, -4.95
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,109.02, -7.98
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,76.17, 0.17
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,52.77, -8.23
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,120.57, -1.43
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,113.05, -2.95
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,113.23, -0.77
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,113.31, 7.31
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,109.65, 5.65
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,84.17, -11.83
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,58.25, 1.25
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,115.62, 7.62
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,107.54, 13.54
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,107.22, 4.22
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,107.43, -17.57
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,106.03, 1.03
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,88.43, 14.43
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,62.46, -3.54
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,107.92, -5.08
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,98.35, 8.35
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,97.66, -2.34
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,98.32, -9.68
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,98.66, 5.66
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,88.24, 8.24
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,64.46, -2.54
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,96.97, -4.03
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,85.35, 11.35
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,84.40, -6.60
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,85.72, 13.72
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,87.64, 4.64
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,83.61, -0.39
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,63.49, -14.51
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,82.27, 3.27
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,155.28, -42.72
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,153.97, 16.97
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,143.05, -19.95
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,150.29, -24.71
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,107.22, -4.78
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,83.97, -2.03
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,161.59, -2.41
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,156.57, 3.57
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,155.16, 3.16
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,145.05, -12.95
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,152.89, 0.89
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,110.21, -12.79
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,85.90, -1.10
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,159.11, -19.89
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,153.96, 28.96
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,152.89, 25.89
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,144.94, 1.94
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,150.91, 10.91
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,112.80, 4.80
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,86.75, 0.75
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,154.27, -14.73
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,149.68, -26.32
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,148.89, 3.89
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,142.90, 4.90
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,146.74, 6.74
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,113.63, -22.37
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,85.76, -8.24
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,148.74, 3.74
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,144.78, 14.78
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,144.10, -2.90
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,139.56, 7.56
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,141.43, -20.57
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,112.74, -3.26
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,82.99, -9.01
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,143.21, -16.79
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,139.80, 12.80
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,139.04, -0.96
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,135.47, 18.47
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,135.57, 19.57
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,110.48, -0.52
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,78.66, -24.34
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,138.04, 28.04
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,110.21, -8.79
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,109.65, -5.35
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,107.56, 20.56
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,97.59, -4.41
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,68.18, -0.82
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,62.55, 1.55
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,130.94, -43.06
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,123.85, 22.85
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,123.40, 8.40
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,120.93, 0.93
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,109.31, -4.69
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,76.98, 15.98
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,69.90, -11.10
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,143.86, 21.86
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,129.92, -6.08
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,129.45, -0.55
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,127.01, -6.99
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,115.65, -2.35
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,82.45, -13.55
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,74.97, 4.97
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,147.94, -16.06
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,127.70, 7.70
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,127.74, -11.26
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,125.85, 8.85
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,115.64, -7.36
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,84.13, 3.13
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,76.96, -17.04
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,143.10, -8.90
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,117.41, -18.59
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,118.50, 27.50
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,117.68, 7.68
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,109.32, 3.32
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,81.69, -2.31
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,75.62, 1.62
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,129.75, 16.75
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,99.76, 0.76
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,102.37, 4.37
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,103.14, 14.14
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,97.37, -3.63
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,75.46, -3.54
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,71.18, -15.82
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,108.28, -0.72
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,41.48, 1.48
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,36.02, 4.02
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,35.97, -2.03
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,55.67, -0.33
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,50.11, 1.11
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,52.85, 9.85
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,40.68, 8.68
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,33.68, -8.32
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,32.97, 3.97
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,33.78, -11.22
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,45.97, 5.97
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,44.02, -3.98
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,46.84, 9.84
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,34.11, -4.89
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,27.74, 4.74
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,29.77, -4.23
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,31.55, -3.45
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,38.39, -15.61
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,36.75, 6.75
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,40.98, -5.02
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,28.45, -0.55
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,24.31, -2.69
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,26.78, -0.22
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,28.94, 1.94
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,34.49, -3.51
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,30.52, 3.52
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,36.13, -7.87
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,24.43, 9.43
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,22.61, -0.39
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,24.03, 5.03
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,24.52, 8.52
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,33.63, -7.37
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,26.59, 3.59
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,32.39, 2.39
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,21.81, 3.81
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,21.67, 6.67
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,20.76, -10.24
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,16.51, -0.49
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,34.43, -5.57
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,24.27, 10.27
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,29.67, 7.67
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,19.99, 6.99
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,102.62, 9.62
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,88.13, -1.87
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,99.72, 10.72
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,106.20, -9.80
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,95.85, 21.85
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,107.98, -5.02
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,105.31, -2.69
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,110.36, 38.36
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,99.49, -8.51
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,110.43, 11.43
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,114.44, -34.56
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,105.02, 1.02
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,114.05, 9.05
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,112.89, 0.89
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,112.09, -21.91
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,100.33, -11.67
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,105.59, -7.41
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,114.15, -29.85
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,100.03, 12.03
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,97.95, -8.05
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,111.79, -22.21
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,85.18, 12.18
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,69.82, 6.82
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,79.11, 10.11
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,91.05, 17.05
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,71.94, 24.94
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,74.95, -2.05
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,84.09, 15.09
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,72.42, -11.58
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,57.33, -18.67
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,69.97, 0.97
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,81.46, 0.46
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,61.43, 15.43
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,69.16, -21.84
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,72.22, -11.78
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,73.52, 34.52
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,56.23, -16.77
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,68.97, -2.03
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,79.90, -18.10
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,57.57, 3.57
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,63.10, 14.10
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,74.40, 5.40
2,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,77.45, 8.45
2,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,69.30, -18.70
2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,76.36, -0.64
2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,80.46, -9.54
2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,68.81, 0.81
2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,62.67, -25.33
2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,75.27, 1.27
2,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,73.44, 18.44
2,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,69.35, 13.35
2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,75.48, 18.48
2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,77.40, 2.40
2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,67.05, 19.05
2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,60.72, 4.72
2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,69.91, 9.91
2,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,68.10, 1.10
2,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,66.52, 2.52
2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,72.11, 6.11
2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,73.33, 0.33
2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,63.80, 15.80
2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,57.57, 3.57
2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,63.88, 2.88
2,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,62.43, 3.43
2,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,61.76, -3.24
2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,66.94, 20.94
2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,67.84, 0.84
2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,58.97, 17.97
2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,52.80, 3.80
2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,57.60, 4.60
2,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,56.40, 3.40
2,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,55.85, 1.85
2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,60.49, 25.49
2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,60.97, -6.03
2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,52.62, 13.62
2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,46.38, 1.38
2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,50.99, 5.99
2,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,49.91, 3.91
2,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,49.21, -6.79
2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,53.06, 10.06
