tollgate_id,time_window,direction,volume
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,110.27, -0.73
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,112.10, 12.10
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,111.31, 4.31
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,82.62, -6.38
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,66.36, -1.64
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,126.37, -24.63
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,113.89, -7.11
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,117.25, 8.25
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,118.71, 4.71
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,111.63, 17.63
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,93.69, 7.69
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,74.99, -9.01
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,128.09, -6.91
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,115.10, 29.10
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,117.99, -3.01
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,119.45, 1.45
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,114.29, 7.29
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,88.55, 1.55
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,84.45, 4.45
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,127.57, -0.43
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,114.60, 6.60
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,117.31, 25.31
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,118.54, 12.54
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,113.87, -18.13
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,88.24, 8.24
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,88.84, -16.16
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,125.03, 9.03
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,112.71, -0.29
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,115.05, 4.05
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,116.04, 1.04
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,112.15, -3.85
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,89.40, -10.60
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,82.67, -13.33
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,121.11, 33.11
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,109.02, -10.98
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,111.26, -15.74
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,115.48, 11.48
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,101.50, 4.50
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,65.84, -14.16
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,51.33, 3.33
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,124.60, 2.60
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,113.08, -16.92
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,114.38, -13.62
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,117.56, -3.44
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,107.51, -9.49
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,76.12, 0.12
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,59.80, -1.20
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,123.74, 1.74
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,111.97, -4.03
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,112.42, -1.58
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,115.72, 9.72
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,108.72, 4.72
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,82.60, -13.40
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,66.90, 9.90
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,119.08, 11.08
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,106.36, 12.36
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,106.02, 3.02
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,109.66, -15.34
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,105.48, 0.48
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,85.90, 11.90
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,72.26, 6.26
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,110.07, -2.93
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,96.46, 6.46
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,95.35, -4.65
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,99.27, -8.73
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,98.06, 5.06
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,85.63, 5.63
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,75.14, 8.14
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,96.44, -4.56
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,82.77, 8.77
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,81.01, -9.99
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,84.92, 12.92
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,86.86, 3.86
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,82.03, -1.97
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,75.30, -2.70
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,78.97, -0.03
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,161.94, -36.06
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,158.24, 21.24
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,143.49, -19.51
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,155.10, -19.90
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,106.38, -5.62
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,79.07, -6.93
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,167.41, 3.41
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,164.30, 11.30
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,160.06, 8.06
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,147.64, -10.36
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,157.40, 5.40
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,115.36, -7.64
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,85.28, -1.72
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,165.13, -13.87
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,160.74, 35.74
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,156.60, 29.60
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,148.03, 5.03
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,153.68, 13.68
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,123.64, 15.64
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,91.97, 5.97
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,158.00, -11.00
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,152.92, -23.08
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,149.07, 4.07
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,144.52, 6.52
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,145.66, 5.66
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,129.05, -6.95
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,98.23, 4.23
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,147.35, 2.35
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,141.90, 11.90
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,138.49, -8.51
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,137.81, 5.81
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,134.52, -27.48
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,131.15, 15.15
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,103.55, 11.55
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,134.39, -25.61
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,128.97, 1.97
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,126.13, -13.87
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,128.83, 11.83
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,121.63, 5.63
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,130.10, 19.10
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,107.56, 4.56
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,120.70, 10.70
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,108.15, -10.85
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,102.47, -12.53
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,98.47, 11.47
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,98.65, -3.35
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,62.59, -6.41
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,63.76, 2.76
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,135.11, -38.89
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,121.12, 20.12
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,119.11, 4.11
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,114.28, -5.72
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,110.64, -3.36
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,74.68, 13.68
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,72.84, -8.16
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,146.89, 24.89
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,127.03, -8.97
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,126.72, -3.28
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,121.47, -12.53
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,116.69, -1.31
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,80.86, -15.14
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,78.16, 8.16
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,151.84, -12.16
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,124.96, 4.96
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,125.95, -13.05
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,120.70, 3.70
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,115.99, -7.01
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,82.02, 1.02
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,79.33, -14.67
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,147.56, -4.44
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,114.79, -21.21
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,117.19, 26.19
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,112.47, 2.47
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,108.47, 2.47
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,78.59, -5.41
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,76.36, 2.36
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,133.53, 20.53
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,97.17, -1.83
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,101.12, 3.12
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,97.53, 8.53
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,94.78, -6.22
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,71.07, -7.93
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,69.64, -17.36
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,110.40, 1.40
