tollgate_id,time_window,direction,volume
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,121.13, -29.87
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,118.23, -2.77
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,106.77, -2.23
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,107.13, -6.87
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,105.97, 11.97
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,88.83, 2.83
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,80.50, -3.50
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,122.09, -12.91
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,118.62, 32.62
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,106.64, -14.36
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,106.25, -11.75
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,102.10, -4.90
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,89.05, 2.05
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,84.82, 4.82
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,120.64, -7.36
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,118.56, 10.56
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,105.85, 13.85
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,105.35, -0.65
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,97.23, -34.77
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,87.15, 7.15
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,91.20, -13.80
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,118.38, 2.38
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,117.16, 4.16
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,103.46, -7.54
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,102.44, -12.56
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,90.77, -25.23
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,82.71, -17.29
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,95.80, -0.20
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,114.39, 26.39
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,113.41, -6.59
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,114.87, -12.13
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,117.28, 13.28
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,103.19, 6.19
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,65.80, -14.20
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,57.37, 9.37
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,128.11, 6.11
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,117.15, -12.85
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,116.95, -11.05
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,119.96, -1.04
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,108.76, -8.24
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,75.53, -0.47
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,68.87, 7.87
2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,125.65, 3.65
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,115.64, -0.36
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,114.04, 0.04
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,116.92, 10.92
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,108.72, 4.72
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,81.30, -14.70
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,77.71, 20.71
2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,117.99, 9.99
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,109.77, 15.77
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,106.99, 3.99
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,109.39, -15.61
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,103.87, -1.13
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,84.13, 10.13
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,84.15, 18.15
2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,106.35, -6.65
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,100.59, 10.59
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,96.99, -3.01
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,98.48, -9.52
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,95.40, 2.40
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,81.91, 1.91
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,86.54, 19.54
2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,92.39, -8.61
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,89.78, 15.78
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,85.36, -5.64
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,85.77, 13.77
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,84.63, 1.63
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,76.30, -7.70
2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,86.17, 8.17
2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,77.88, -1.12
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,157.88, -40.12
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,157.15, 20.15
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,140.67, -22.33
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,146.87, -28.13
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,96.73, -15.27
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,75.34, -10.66
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,159.00, -5.00
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,160.97, 7.97
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,160.57, 8.57
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,145.83, -12.17
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,150.12, -1.88
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,106.12, -16.88
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,80.34, -6.66
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,157.29, -21.71
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,158.66, 33.66
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,159.61, 32.61
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,147.99, 4.99
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,147.86, 7.86
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,115.57, 7.57
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,84.26, -1.74
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,151.13, -17.87
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,152.44, -23.56
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,155.15, 10.15
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,146.54, 8.54
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,141.85, 1.85
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,122.91, -13.09
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,85.99, -8.01
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,141.68, -3.32
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,142.48, 12.48
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,148.38, 1.38
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,143.91, 11.91
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,133.60, -28.40
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,129.61, 13.61
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,90.59, -1.41
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,128.70, -31.30
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,128.77, 1.77
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,138.79, -1.21
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,138.35, 21.35
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,122.27, 6.27
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,133.16, 22.16
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,93.32, -9.68
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,112.14, 2.14
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,107.07, -11.93
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,106.45, -8.55
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,103.58, 16.58
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,95.62, -6.38
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,71.40, 2.40
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,69.54, 8.54
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,120.89, -53.11
3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,119.33, 18.33
3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,120.51, 5.51
3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,118.31, -1.69
3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,106.39, -7.61
3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,85.43, 24.43
3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,81.54, 0.54
3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,128.63, 6.63
3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,125.96, -10.04
3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,127.40, -2.60
3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,126.01, -7.99
3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,112.53, -5.47
3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,95.52, -0.48
3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,91.61, 21.61
3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,130.52, -33.48
3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,126.17, 6.17
3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,127.55, -11.45
3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,127.20, 10.20
3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,113.10, -9.90
3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,101.23, 20.23
3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,98.03, 4.03
3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,125.38, -26.62
3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,118.47, -17.53
3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,120.17, 29.17
3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,121.49, 11.49
3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,107.21, 1.21
3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,102.55, 18.55
3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,99.27, 25.27
3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,110.91, -2.09
3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,101.14, 2.14
3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,104.60, 6.60
3,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,108.04, 19.04
3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,94.17, -6.83
3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,97.56, 18.56
3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,94.64, 7.64
3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,85.06, -23.94
